id,phc_id,record_date,patient_count,emergency_count
10568,68,2025-12-30,86,6
10569,69,2025-12-30,201,14
10570,70,2025-12-30,87,4
10571,71,2025-12-30,186,13
10572,72,2025-12-30,224,13
10573,73,2025-12-30,199,12
10574,74,2025-12-30,141,11
10575,75,2025-12-30,169,10
10576,76,2025-12-30,164,12
10577,77,2025-12-30,103,4
10578,78,2025-12-30,137,10
10579,79,2025-12-30,127,5
10580,80,2025-12-30,242,14
10581,81,2025-12-30,154,8
10582,82,2025-12-30,130,7
10583,83,2025-12-30,197,10
10584,84,2025-12-30,159,7
10585,85,2025-12-30,187,8
10586,86,2025-12-30,139,5
10587,87,2025-12-30,154,10
10588,88,2025-12-30,172,8
10589,89,2025-12-30,260,16
10590,90,2025-12-30,178,11
10591,91,2025-12-30,149,9
10592,92,2025-12-30,443,25
10593,93,2025-12-30,207,12
10594,94,2025-12-30,168,7
10595,95,2025-12-30,211,14
10596,96,2025-12-30,141,7
10597,97,2025-12-30,178,10
10598,98,2025-12-30,198,12
10599,99,2025-12-30,152,11
10600,100,2025-12-30,179,12
10601,1,2025-12-31,156,6
10602,2,2025-12-31,141,10
10603,3,2025-12-31,202,9
10604,4,2025-12-31,256,14
10605,5,2025-12-31,236,12
10606,6,2025-12-31,254,11
10607,7,2025-12-31,296,19
10608,8,2025-12-31,246,15
10609,9,2025-12-31,206,12
10610,10,2025-12-31,140,7
10611,11,2025-12-31,171,13
10612,12,2025-12-31,234,14
10613,13,2025-12-31,152,10
10614,14,2025-12-31,165,7
10615,15,2025-12-31,150,12
10616,16,2025-12-31,227,18
10617,17,2025-12-31,237,13
10618,18,2025-12-31,177,13
10619,19,2025-12-31,144,9
10620,20,2025-12-31,97,4
10621,21,2025-12-31,132,5
10622,22,2025-12-31,195,14
10623,23,2025-12-31,130,7
10624,24,2025-12-31,214,10
10625,25,2025-12-31,139,7
10626,26,2025-12-31,212,7
10627,27,2025-12-31,172,8
10628,28,2025-12-31,126,5
10629,29,2025-12-31,187,10
10630,30,2025-12-31,146,9
10631,31,2025-12-31,141,4
10632,32,2025-12-31,174,10
10633,33,2025-12-31,140,7
10634,34,2025-12-31,105,7
10635,35,2025-12-31,130,7
10636,36,2025-12-31,268,14
10637,37,2025-12-31,202,12
10638,38,2025-12-31,157,9
10639,39,2025-12-31,158,12
10640,40,2025-12-31,131,7
10641,41,2025-12-31,131,6
10642,42,2025-12-31,219,11
10643,43,2025-12-31,146,10
10644,44,2025-12-31,110,6
10645,45,2025-12-31,172,13
10646,46,2025-12-31,189,9
10647,47,2025-12-31,166,11
10648,48,2025-12-31,136,5
10649,49,2025-12-31,165,5
10650,50,2025-12-31,206,15
10651,51,2025-12-31,191,11
10652,52,2025-12-31,140,7
10653,53,2025-12-31,118,6
10654,54,2025-12-31,132,7
10655,55,2025-12-31,179,11
10656,56,2025-12-31,211,11
10657,57,2025-12-31,111,4
10658,58,2025-12-31,198,10
10659,59,2025-12-31,292,17
10660,60,2025-12-31,147,9
10661,61,2025-12-31,194,11
10662,62,2025-12-31,179,11
10663,63,2025-12-31,290,16
10664,64,2025-12-31,149,12
10665,65,2025-12-31,233,11
10666,66,2025-12-31,150,8
10667,67,2025-12-31,195,10
10668,68,2025-12-31,86,6
10669,69,2025-12-31,197,8
10670,70,2025-12-31,96,6
10671,71,2025-12-31,185,15
10672,72,2025-12-31,200,11
10673,73,2025-12-31,186,10
10674,74,2025-12-31,154,6
10675,75,2025-12-31,170,8
10676,76,2025-12-31,161,9
10677,77,2025-12-31,99,4
10678,78,2025-12-31,155,8
10679,79,2025-12-31,128,8
10680,80,2025-12-31,265,14
10681,81,2025-12-31,150,5
10682,82,2025-12-31,155,9
10683,83,2025-12-31,192,11
10684,84,2025-12-31,193,11
10685,85,2025-12-31,178,12
10686,86,2025-12-31,156,8
10687,87,2025-12-31,150,5
10688,88,2025-12-31,157,8
10689,89,2025-12-31,273,16
10690,90,2025-12-31,149,8
10691,91,2025-12-31,163,9
10692,92,2025-12-31,390,19
10693,93,2025-12-31,215,13
10694,94,2025-12-31,151,10
10695,95,2025-12-31,211,10
10696,96,2025-12-31,139,6
10697,97,2025-12-31,161,8
10698,98,2025-12-31,197,12
10699,99,2025-12-31,169,10
10700,100,2025-12-31,177,12
10701,1,2026-01-01,141,11
10702,2,2026-01-01,137,6
10703,3,2026-01-01,186,10
10704,4,2026-01-01,238,12
10705,5,2026-01-01,224,7
10706,6,2026-01-01,228,14
10707,7,2026-01-01,283,18
10708,8,2026-01-01,205,12
10709,9,2026-01-01,182,11
10710,10,2026-01-01,106,4
10711,11,2026-01-01,157,11
10712,12,2026-01-01,177,10
10713,13,2026-01-01,149,8
10714,14,2026-01-01,151,10
10715,15,2026-01-01,137,7
10716,16,2026-01-01,229,13
10717,17,2026-01-01,184,8
10718,18,2026-01-01,160,11
10719,19,2026-01-01,146,10
10720,20,2026-01-01,101,6
10721,21,2026-01-01,96,7
10722,22,2026-01-01,158,10
10723,23,2026-01-01,110,6
10724,24,2026-01-01,193,10
10725,25,2026-01-01,113,4
10726,26,2026-01-01,187,10
10727,27,2026-01-01,138,5
10728,28,2026-01-01,99,6
10729,29,2026-01-01,168,11
10730,30,2026-01-01,143,6
10731,31,2026-01-01,136,8
10732,32,2026-01-01,160,8
10733,33,2026-01-01,121,6
10734,34,2026-01-01,103,5
10735,35,2026-01-01,98,3
10736,36,2026-01-01,200,13
10737,37,2026-01-01,160,9
10738,38,2026-01-01,154,6
10739,39,2026-01-01,125,8
10740,40,2026-01-01,91,6
10741,41,2026-01-01,133,8
10742,42,2026-01-01,159,9
10743,43,2026-01-01,162,10
10744,44,2026-01-01,91,1
10745,45,2026-01-01,147,10
10746,46,2026-01-01,157,9
10747,47,2026-01-01,274,11
10748,48,2026-01-01,119,7
10749,49,2026-01-01,111,6
10750,50,2026-01-01,151,10
10751,51,2026-01-01,168,9
10752,52,2026-01-01,129,9
10753,53,2026-01-01,118,6
10754,54,2026-01-01,93,4
10755,55,2026-01-01,138,8
10756,56,2026-01-01,184,8
10757,57,2026-01-01,113,7
10758,58,2026-01-01,166,9
10759,59,2026-01-01,234,15
10760,60,2026-01-01,178,9
10761,61,2026-01-01,189,9
10762,62,2026-01-01,133,9
10763,63,2026-01-01,220,16
10764,64,2026-01-01,128,8
10765,65,2026-01-01,151,12
10766,66,2026-01-01,140,9
10767,67,2026-01-01,141,9
10768,68,2026-01-01,76,8
10769,69,2026-01-01,178,6
10770,70,2026-01-01,82,4
10771,71,2026-01-01,148,10
10772,72,2026-01-01,214,20
10773,73,2026-01-01,168,10
10774,74,2026-01-01,122,9
10775,75,2026-01-01,171,12
10776,76,2026-01-01,128,6
10777,77,2026-01-01,93,7
10778,78,2026-01-01,120,8
10779,79,2026-01-01,114,7
10780,80,2026-01-01,230,13
10781,81,2026-01-01,139,10
10782,82,2026-01-01,172,8
10783,83,2026-01-01,164,7
10784,84,2026-01-01,186,11
10785,85,2026-01-01,173,9
10786,86,2026-01-01,119,8
10787,87,2026-01-01,131,7
10788,88,2026-01-01,183,9
10789,89,2026-01-01,218,14
10790,90,2026-01-01,159,11
10791,91,2026-01-01,111,5
10792,92,2026-01-01,327,19
10793,93,2026-01-01,188,9
10794,94,2026-01-01,148,9
10795,95,2026-01-01,190,11
10796,96,2026-01-01,106,4
10797,97,2026-01-01,150,5
10798,98,2026-01-01,156,8
10799,99,2026-01-01,150,11
10800,100,2026-01-01,183,8
10801,1,2026-01-02,116,5
10802,2,2026-01-02,146,9
10803,3,2026-01-02,168,11
10804,4,2026-01-02,239,12
10805,5,2026-01-02,231,14
10806,6,2026-01-02,241,16
10807,7,2026-01-02,256,16
10808,8,2026-01-02,213,13
10809,9,2026-01-02,126,10
10810,10,2026-01-02,137,9
10811,11,2026-01-02,165,9
10812,12,2026-01-02,164,10
10813,13,2026-01-02,98,4
10814,14,2026-01-02,159,12
10815,15,2026-01-02,132,8
10816,16,2026-01-02,179,8
10817,17,2026-01-02,178,11
10818,18,2026-01-02,148,8
10819,19,2026-01-02,161,9
10820,20,2026-01-02,103,7
10821,21,2026-01-02,99,6
10822,22,2026-01-02,168,10
10823,23,2026-01-02,102,5
10824,24,2026-01-02,202,13
10825,25,2026-01-02,109,1
10826,26,2026-01-02,189,13
10827,27,2026-01-02,137,4
10828,28,2026-01-02,116,4
10829,29,2026-01-02,164,10
10830,30,2026-01-02,148,10
10831,31,2026-01-02,119,8
10832,32,2026-01-02,153,7
10833,33,2026-01-02,125,5
10834,34,2026-01-02,87,7
10835,35,2026-01-02,121,8
10836,36,2026-01-02,236,9
10837,37,2026-01-02,174,6
10838,38,2026-01-02,140,5
10839,39,2026-01-02,126,9
10840,40,2026-01-02,113,10
10841,41,2026-01-02,130,8
10842,42,2026-01-02,189,10
10843,43,2026-01-02,146,6
10844,44,2026-01-02,102,7
10845,45,2026-01-02,166,14
10846,46,2026-01-02,201,11
10847,47,2026-01-02,238,11
10848,48,2026-01-02,112,7
10849,49,2026-01-02,143,7
10850,50,2026-01-02,140,9
10851,51,2026-01-02,153,7
10852,52,2026-01-02,144,10
10853,53,2026-01-02,106,4
10854,54,2026-01-02,99,5
10855,55,2026-01-02,147,9
10856,56,2026-01-02,188,8
10857,57,2026-01-02,100,5
10858,58,2026-01-02,165,10
10859,59,2026-01-02,235,13
10860,60,2026-01-02,135,11
10861,61,2026-01-02,176,11
10862,62,2026-01-02,138,9
10863,63,2026-01-02,231,16
10864,64,2026-01-02,126,6
10865,65,2026-01-02,191,10
10866,66,2026-01-02,125,7
10867,67,2026-01-02,193,11
10868,68,2026-01-02,90,6
10869,69,2026-01-02,155,8
10870,70,2026-01-02,82,1
10871,71,2026-01-02,159,9
10872,72,2026-01-02,221,13
10873,73,2026-01-02,199,12
10874,74,2026-01-02,137,7
10875,75,2026-01-02,147,7
10876,76,2026-01-02,144,8
10877,77,2026-01-02,84,7
10878,78,2026-01-02,97,1
10879,79,2026-01-02,109,10
10880,80,2026-01-02,245,14
10881,81,2026-01-02,140,7
10882,82,2026-01-02,145,7
10883,83,2026-01-02,178,10
10884,84,2026-01-02,173,10
10885,85,2026-01-02,193,8
10886,86,2026-01-02,112,5
10887,87,2026-01-02,150,8
10888,88,2026-01-02,170,6
10889,89,2026-01-02,219,17
10890,90,2026-01-02,136,8
10891,91,2026-01-02,155,9
10892,92,2026-01-02,286,18
10893,93,2026-01-02,178,10
10894,94,2026-01-02,165,11
10895,95,2026-01-02,194,11
10896,96,2026-01-02,112,7
10897,97,2026-01-02,134,10
10898,98,2026-01-02,177,6
10899,99,2026-01-02,150,10
10900,100,2026-01-02,165,11
10901,1,2026-01-03,122,7
10902,2,2026-01-03,118,5
10903,3,2026-01-03,189,12
10904,4,2026-01-03,221,12
10905,5,2026-01-03,235,14
10906,6,2026-01-03,220,11
10907,7,2026-01-03,272,14
10908,8,2026-01-03,228,12
10909,9,2026-01-03,152,9
10910,10,2026-01-03,122,5
10911,11,2026-01-03,149,9
10912,12,2026-01-03,170,7
10913,13,2026-01-03,112,6
10914,14,2026-01-03,166,10
10915,15,2026-01-03,150,9
10916,16,2026-01-03,209,9
10917,17,2026-01-03,212,10
10918,18,2026-01-03,178,8
10919,19,2026-01-03,129,8
10920,20,2026-01-03,102,7
10921,21,2026-01-03,116,6
10922,22,2026-01-03,182,11
10923,23,2026-01-03,128,8
10924,24,2026-01-03,198,9
10925,25,2026-01-03,112,5
10926,26,2026-01-03,182,11
10927,27,2026-01-03,144,8
10928,28,2026-01-03,92,6
10929,29,2026-01-03,198,11
10930,30,2026-01-03,142,7
10931,31,2026-01-03,120,8
10932,32,2026-01-03,138,7
10933,33,2026-01-03,118,8
10934,34,2026-01-03,89,5
10935,35,2026-01-03,100,8
10936,36,2026-01-03,230,14
10937,37,2026-01-03,181,10
10938,38,2026-01-03,143,5
10939,39,2026-01-03,132,7
10940,40,2026-01-03,121,4
10941,41,2026-01-03,123,7
10942,42,2026-01-03,154,10
10943,43,2026-01-03,142,6
10944,44,2026-01-03,91,9
10945,45,2026-01-03,153,11
10946,46,2026-01-03,159,8
10947,47,2026-01-03,238,13
10948,48,2026-01-03,110,6
10949,49,2026-01-03,141,7
10950,50,2026-01-03,172,9
10951,51,2026-01-03,194,16
10952,52,2026-01-03,119,4
10953,53,2026-01-03,124,9
10954,54,2026-01-03,116,7
10955,55,2026-01-03,141,9
10956,56,2026-01-03,199,11
10957,57,2026-01-03,105,6
10958,58,2026-01-03,125,10
10959,59,2026-01-03,242,12
10960,60,2026-01-03,125,4
10961,61,2026-01-03,151,3
10962,62,2026-01-03,155,9
10963,63,2026-01-03,205,10
10964,64,2026-01-03,114,5
10965,65,2026-01-03,165,9
10966,66,2026-01-03,139,11
10967,67,2026-01-03,191,8
10968,68,2026-01-03,94,3
10969,69,2026-01-03,193,13
10970,70,2026-01-03,82,1
10971,71,2026-01-03,176,9
10972,72,2026-01-03,188,13
10973,73,2026-01-03,195,10
10974,74,2026-01-03,155,10
10975,75,2026-01-03,161,9
10976,76,2026-01-03,117,5
10977,77,2026-01-03,61,6
10978,78,2026-01-03,118,7
10979,79,2026-01-03,106,4
10980,80,2026-01-03,240,11
10981,81,2026-01-03,107,8
10982,82,2026-01-03,131,4
10983,83,2026-01-03,199,11
10984,84,2026-01-03,152,14
10985,85,2026-01-03,172,7
10986,86,2026-01-03,108,6
10987,87,2026-01-03,119,1
10988,88,2026-01-03,164,7
10989,89,2026-01-03,237,14
10990,90,2026-01-03,124,7
10991,91,2026-01-03,134,9
10992,92,2026-01-03,317,18
10993,93,2026-01-03,182,12
10994,94,2026-01-03,153,9
10995,95,2026-01-03,192,13
10996,96,2026-01-03,130,5
10997,97,2026-01-03,151,10
10998,98,2026-01-03,134,5
10999,99,2026-01-03,119,8
11000,100,2026-01-03,152,7
11001,1,2026-01-04,83,5
11002,2,2026-01-04,81,5
11003,3,2026-01-04,91,3
11004,4,2026-01-04,146,8
11005,5,2026-01-04,129,5
11006,6,2026-01-04,111,8
11007,7,2026-01-04,143,9
11008,8,2026-01-04,136,10
11009,9,2026-01-04,90,3
11010,10,2026-01-04,81,1
11011,11,2026-01-04,96,8
11012,12,2026-01-04,124,8
11013,13,2026-01-04,62,2
11014,14,2026-01-04,106,6
11015,15,2026-01-04,81,5
11016,16,2026-01-04,142,4
11017,17,2026-01-04,109,7
11018,18,2026-01-04,89,7
11019,19,2026-01-04,106,6
11020,20,2026-01-04,54,0
11021,21,2026-01-04,74,2
11022,22,2026-01-04,121,7
11023,23,2026-01-04,69,1
11024,24,2026-01-04,131,7
11025,25,2026-01-04,48,3
11026,26,2026-01-04,94,4
11027,27,2026-01-04,57,6
11028,28,2026-01-04,57,5
11029,29,2026-01-04,84,6
11030,30,2026-01-04,84,6
11031,31,2026-01-04,83,6
11032,32,2026-01-04,69,4
11033,33,2026-01-04,75,8
11034,34,2026-01-04,59,1
11035,35,2026-01-04,72,4
11036,36,2026-01-04,114,8
11037,37,2026-01-04,113,4
11038,38,2026-01-04,63,3
11039,39,2026-01-04,75,5
11040,40,2026-01-04,70,5
11041,41,2026-01-04,69,0
11042,42,2026-01-04,121,5
11043,43,2026-01-04,59,6
11044,44,2026-01-04,33,5
11045,45,2026-01-04,80,7
11046,46,2026-01-04,105,6
11047,47,2026-01-04,173,11
11048,48,2026-01-04,90,7
11049,49,2026-01-04,87,5
11050,50,2026-01-04,124,8
11051,51,2026-01-04,122,9
11052,52,2026-01-04,90,6
11053,53,2026-01-04,58,4
11054,54,2026-01-04,112,6
11055,55,2026-01-04,78,6
11056,56,2026-01-04,125,7
11057,57,2026-01-04,68,1
11058,58,2026-01-04,104,5
11059,59,2026-01-04,148,8
11060,60,2026-01-04,74,4
11061,61,2026-01-04,136,7
11062,62,2026-01-04,77,7
11063,63,2026-01-04,156,9
11064,64,2026-01-04,75,4
11065,65,2026-01-04,108,2
11066,66,2026-01-04,101,2
11067,67,2026-01-04,88,3
11068,68,2026-01-04,31,7
11069,69,2026-01-04,88,2
11070,70,2026-01-04,52,2
11071,71,2026-01-04,72,7
11072,72,2026-01-04,121,7
11073,73,2026-01-04,101,7
11074,74,2026-01-04,55,4
11075,75,2026-01-04,66,6
11076,76,2026-01-04,60,5
11077,77,2026-01-04,65,6
11078,78,2026-01-04,75,4
11079,79,2026-01-04,84,2
11080,80,2026-01-04,152,8
11081,81,2026-01-04,79,2
11082,82,2026-01-04,73,5
11083,83,2026-01-04,79,1
11084,84,2026-01-04,107,5
11085,85,2026-01-04,76,6
11086,86,2026-01-04,65,2
11087,87,2026-01-04,61,2
11088,88,2026-01-04,82,4
11089,89,2026-01-04,181,15
11090,90,2026-01-04,88,4
11091,91,2026-01-04,48,3
11092,92,2026-01-04,244,19
11093,93,2026-01-04,69,5
11094,94,2026-01-04,81,4
11095,95,2026-01-04,142,8
11096,96,2026-01-04,61,3
11097,97,2026-01-04,77,8
11098,98,2026-01-04,87,4
11099,99,2026-01-04,80,4
11100,100,2026-01-04,107,9
11101,1,2026-01-05,193,12
11102,2,2026-01-05,185,13
11103,3,2026-01-05,231,10
11104,4,2026-01-05,262,14
11105,5,2026-01-05,249,12
11106,6,2026-01-05,288,17
11107,7,2026-01-05,374,22
11108,8,2026-01-05,318,18
11109,9,2026-01-05,220,14
11110,10,2026-01-05,175,4
11111,11,2026-01-05,224,14
11112,12,2026-01-05,234,12
11113,13,2026-01-05,151,11
11114,14,2026-01-05,200,12
11115,15,2026-01-05,197,14
11116,16,2026-01-05,249,15
11117,17,2026-01-05,293,18
11118,18,2026-01-05,195,10
11119,19,2026-01-05,178,6
11120,20,2026-01-05,135,10
11121,21,2026-01-05,169,11
11122,22,2026-01-05,201,11
11123,23,2026-01-05,125,5
11124,24,2026-01-05,258,16
11125,25,2026-01-05,153,10
11126,26,2026-01-05,292,20
11127,27,2026-01-05,186,12
11128,28,2026-01-05,150,9
11129,29,2026-01-05,231,13
11130,30,2026-01-05,149,13
11131,31,2026-01-05,172,10
11132,32,2026-01-05,183,6
11133,33,2026-01-05,166,12
11134,34,2026-01-05,111,7
11135,35,2026-01-05,142,10
11136,36,2026-01-05,289,15
11137,37,2026-01-05,228,14
11138,38,2026-01-05,163,8
11139,39,2026-01-05,166,10
11140,40,2026-01-05,144,6
11141,41,2026-01-05,156,12
11142,42,2026-01-05,234,13
11143,43,2026-01-05,184,10
11144,44,2026-01-05,126,7
11145,45,2026-01-05,235,13
11146,46,2026-01-05,219,16
11147,47,2026-01-05,211,12
11148,48,2026-01-05,166,10
11149,49,2026-01-05,182,11
11150,50,2026-01-05,216,9
11151,51,2026-01-05,216,11
11152,52,2026-01-05,163,7
11153,53,2026-01-05,141,10
11154,54,2026-01-05,251,13
11155,55,2026-01-05,188,15
11156,56,2026-01-05,245,13
11157,57,2026-01-05,147,7
11158,58,2026-01-05,209,11
11159,59,2026-01-05,186,9
11160,60,2026-01-05,192,9
11161,61,2026-01-05,213,11
11162,62,2026-01-05,185,5
11163,63,2026-01-05,307,20
11164,64,2026-01-05,167,11
11165,65,2026-01-05,260,14
11166,66,2026-01-05,175,9
11167,67,2026-01-05,236,14
11168,68,2026-01-05,109,10
11169,69,2026-01-05,263,20
11170,70,2026-01-05,106,7
11171,71,2026-01-05,234,11
11172,72,2026-01-05,245,15
11173,73,2026-01-05,227,12
11174,74,2026-01-05,177,10
11175,75,2026-01-05,204,11
11176,76,2026-01-05,207,9
11177,77,2026-01-05,121,5
11178,78,2026-01-05,166,9
11179,79,2026-01-05,138,7
11180,80,2026-01-05,304,17
11181,81,2026-01-05,176,10
11182,82,2026-01-05,180,12
11183,83,2026-01-05,241,12
11184,84,2026-01-05,197,14
11185,85,2026-01-05,202,10
11186,86,2026-01-05,158,11
11187,87,2026-01-05,187,13
11188,88,2026-01-05,188,13
11189,89,2026-01-05,308,16
11190,90,2026-01-05,215,9
11191,91,2026-01-05,187,8
11192,92,2026-01-05,434,25
11193,93,2026-01-05,230,13
11194,94,2026-01-05,211,14
11195,95,2026-01-05,256,18
11196,96,2026-01-05,155,12
11197,97,2026-01-05,191,10
11198,98,2026-01-05,226,15
11199,99,2026-01-05,191,12
11200,100,2026-01-05,235,10
11201,1,2026-01-06,117,6
11202,2,2026-01-06,151,7
11203,3,2026-01-06,216,11
11204,4,2026-01-06,256,18
11205,5,2026-01-06,252,11
11206,6,2026-01-06,256,15
11207,7,2026-01-06,310,22
11208,8,2026-01-06,262,17
11209,9,2026-01-06,178,12
11210,10,2026-01-06,130,3
11211,11,2026-01-06,172,10
11212,12,2026-01-06,215,12
11213,13,2026-01-06,170,8
11214,14,2026-01-06,168,10
11215,15,2026-01-06,159,10
11216,16,2026-01-06,208,15
11217,17,2026-01-06,227,11
11218,18,2026-01-06,167,11
11219,19,2026-01-06,158,10
11220,20,2026-01-06,112,10
11221,21,2026-01-06,132,6
11222,22,2026-01-06,217,12
11223,23,2026-01-06,103,3
11224,24,2026-01-06,223,15
11225,25,2026-01-06,115,5
11226,26,2026-01-06,216,13
11227,27,2026-01-06,152,9
11228,28,2026-01-06,118,7
11229,29,2026-01-06,189,11
11230,30,2026-01-06,149,10
11231,31,2026-01-06,142,10
11232,32,2026-01-06,144,10
11233,33,2026-01-06,126,11
11234,34,2026-01-06,100,3
11235,35,2026-01-06,130,9
11236,36,2026-01-06,293,15
11237,37,2026-01-06,199,11
11238,38,2026-01-06,156,9
11239,39,2026-01-06,177,7
11240,40,2026-01-06,137,7
11241,41,2026-01-06,138,7
11242,42,2026-01-06,230,14
11243,43,2026-01-06,155,6
11244,44,2026-01-06,119,8
11245,45,2026-01-06,200,11
11246,46,2026-01-06,228,11
11247,47,2026-01-06,159,12
11248,48,2026-01-06,139,8
11249,49,2026-01-06,165,9
11250,50,2026-01-06,179,12
11251,51,2026-01-06,205,13
11252,52,2026-01-06,162,9
11253,53,2026-01-06,133,9
11254,54,2026-01-06,212,11
11255,55,2026-01-06,170,12
11256,56,2026-01-06,179,10
11257,57,2026-01-06,115,2
11258,58,2026-01-06,211,11
11259,59,2026-01-06,146,9
11260,60,2026-01-06,148,9
11261,61,2026-01-06,190,10
11262,62,2026-01-06,171,11
11263,63,2026-01-06,280,11
11264,64,2026-01-06,151,9
11265,65,2026-01-06,204,14
11266,66,2026-01-06,182,9
11267,67,2026-01-06,186,11
11268,68,2026-01-06,88,8
11269,69,2026-01-06,179,10
11270,70,2026-01-06,103,6
11271,71,2026-01-06,208,9
11272,72,2026-01-06,217,10
11273,73,2026-01-06,313,20
11274,74,2026-01-06,155,9
11275,75,2026-01-06,176,9
11276,76,2026-01-06,154,10
11277,77,2026-01-06,110,3
11278,78,2026-01-06,163,10
11279,79,2026-01-06,134,8
11280,80,2026-01-06,272,16
11281,81,2026-01-06,177,9
11282,82,2026-01-06,156,5
11283,83,2026-01-06,198,11
11284,84,2026-01-06,199,9
11285,85,2026-01-06,192,11
11286,86,2026-01-06,144,7
11287,87,2026-01-06,145,9
11288,88,2026-01-06,204,12
11289,89,2026-01-06,248,12
11290,90,2026-01-06,176,7
11291,91,2026-01-06,159,7
11292,92,2026-01-06,437,25
11293,93,2026-01-06,211,13
11294,94,2026-01-06,178,12
11295,95,2026-01-06,250,16
11296,96,2026-01-06,147,7
11297,97,2026-01-06,197,11
11298,98,2026-01-06,187,12
11299,99,2026-01-06,167,8
11300,100,2026-01-06,223,14
11301,1,2026-01-07,169,7
11302,2,2026-01-07,182,9
11303,3,2026-01-07,217,15
11304,4,2026-01-07,293,16
11305,5,2026-01-07,224,14
11306,6,2026-01-07,248,15
11307,7,2026-01-07,315,22
11308,8,2026-01-07,251,13
11309,9,2026-01-07,203,8
11310,10,2026-01-07,152,10
11311,11,2026-01-07,163,5
11312,12,2026-01-07,220,15
11313,13,2026-01-07,144,10
11314,14,2026-01-07,201,13
11315,15,2026-01-07,161,8
11316,16,2026-01-07,233,11
11317,17,2026-01-07,254,14
11318,18,2026-01-07,288,20
11319,19,2026-01-07,157,8
11320,20,2026-01-07,105,8
11321,21,2026-01-07,126,10
11322,22,2026-01-07,214,16
11323,23,2026-01-07,127,7
11324,24,2026-01-07,228,11
11325,25,2026-01-07,131,6
11326,26,2026-01-07,196,12
11327,27,2026-01-07,148,6
11328,28,2026-01-07,130,8
11329,29,2026-01-07,184,8
11330,30,2026-01-07,187,9
11331,31,2026-01-07,144,8
11332,32,2026-01-07,150,8
11333,33,2026-01-07,150,9
11334,34,2026-01-07,102,3
11335,35,2026-01-07,118,4
11336,36,2026-01-07,269,15
11337,37,2026-01-07,205,9
11338,38,2026-01-07,156,10
11339,39,2026-01-07,140,8
11340,40,2026-01-07,134,7
11341,41,2026-01-07,149,6
11342,42,2026-01-07,184,7
11343,43,2026-01-07,183,8
11344,44,2026-01-07,117,7
11345,45,2026-01-07,167,11
11346,46,2026-01-07,177,13
11347,47,2026-01-07,166,10
11348,48,2026-01-07,150,8
11349,49,2026-01-07,173,6
11350,50,2026-01-07,197,13
11351,51,2026-01-07,170,10
11352,52,2026-01-07,136,6
11353,53,2026-01-07,110,6
11354,54,2026-01-07,213,12
11355,55,2026-01-07,163,8
11356,56,2026-01-07,161,7
11357,57,2026-01-07,124,7
11358,58,2026-01-07,201,11
11359,59,2026-01-07,145,12
11360,60,2026-01-07,189,9
11361,61,2026-01-07,193,14
11362,62,2026-01-07,166,8
11363,63,2026-01-07,266,15
11364,64,2026-01-07,161,7
11365,65,2026-01-07,239,17
11366,66,2026-01-07,155,6
11367,67,2026-01-07,205,13
11368,68,2026-01-07,83,5
11369,69,2026-01-07,185,11
11370,70,2026-01-07,95,5
11371,71,2026-01-07,203,8
11372,72,2026-01-07,235,13
11373,73,2026-01-07,346,21
11374,74,2026-01-07,149,13
11375,75,2026-01-07,172,8
11376,76,2026-01-07,172,8
11377,77,2026-01-07,112,5
11378,78,2026-01-07,155,10
11379,79,2026-01-07,124,6
11380,80,2026-01-07,288,16
11381,81,2026-01-07,161,11
11382,82,2026-01-07,162,8
11383,83,2026-01-07,171,8
11384,84,2026-01-07,194,13
11385,85,2026-01-07,161,11
11386,86,2026-01-07,158,11
11387,87,2026-01-07,122,4
11388,88,2026-01-07,164,11
11389,89,2026-01-07,292,17
11390,90,2026-01-07,175,8
11391,91,2026-01-07,168,12
11392,92,2026-01-07,445,26
11393,93,2026-01-07,218,10
11394,94,2026-01-07,182,9
11395,95,2026-01-07,205,12
11396,96,2026-01-07,144,9
11397,97,2026-01-07,163,9
11398,98,2026-01-07,161,10
11399,99,2026-01-07,197,11
11400,100,2026-01-07,185,10
11401,1,2026-01-08,148,5
11402,2,2026-01-08,138,6
11403,3,2026-01-08,189,12
11404,4,2026-01-08,226,9
11405,5,2026-01-08,212,13
11406,6,2026-01-08,238,14
11407,7,2026-01-08,240,14
11408,8,2026-01-08,204,13
11409,9,2026-01-08,191,13
11410,10,2026-01-08,129,8
11411,11,2026-01-08,136,5
11412,12,2026-01-08,179,11
11413,13,2026-01-08,109,7
11414,14,2026-01-08,171,13
11415,15,2026-01-08,128,7
11416,16,2026-01-08,156,11
11417,17,2026-01-08,202,12
11418,18,2026-01-08,227,12
11419,19,2026-01-08,124,5
